price_date,ticker,price,price_std
2013-06-21,AAL,16.34,0.3035
2013-07-05,AAL,16.84,0.3386
2013-07-11,AAL,17.37,0.4192
2013-07-12,AAL,17.56,0.4676
2013-08-13,AAL,16.36,0.7466
2013-08-15,AAL,15.72,1.2835
2013-08-27,AAL,15.47,1.2361
2013-09-16,AAL,18.07,0.9414
2013-09-27,AAL,19.08,0.5912
2013-09-30,AAL,18.96,0.5824
2013-10-04,AAL,20.53,0.6103
2013-11-26,AAL,23.81,0.6129
2013-11-29,AAL,23.48,0.3686
2013-12-10,AAL,24.88,0.9382
2013-12-20,AAL,26.33,1.7643
2014-01-07,AAL,26.905,0.6823
2014-01-14,AAL,28.87,1.6268
2014-01-15,AAL,28.84,1.6888
2014-02-07,AAL,35.67,1.7476
2014-03-11,AAL,38.08,1.103
2014-03-17,AAL,37.7,0.9744
2014-03-19,AAL,37.08,0.9218
2014-04-16,AAL,35.51,1.4748
2014-04-21,AAL,35.67,1.4586
2014-04-24,AAL,37.26,1.2533
2014-05-22,AAL,38.72,0.8525
2014-06-06,AAL,43.88,1.8023
2014-06-17,AAL,41.87,1.3822
2014-06-25,AAL,43.91,1.4206
2014-08-08,AAL,37.18,2.1397
2014-08-19,AAL,40.43,1.2328
2014-09-04,AAL,38.47,0.7178
2014-10-02,AAL,33.93,1.2755
2014-10-10,AAL,30.78,1.5981
2014-10-16,AAL,32.97,2.1009
2014-10-28,AAL,40.24,3.8952
2014-12-09,AAL,48.31,2.7911
2014-12-12,AAL,49.97,2.4497
2014-12-19,AAL,50.71,1.1708
2015-01-06,AAL,53.04,1.9265
2015-01-09,AAL,52.02,1.2675
2015-01-21,AAL,53.67,1.8534
2015-01-23,AAL,55.69,2.2147
2015-01-29,AAL,52.24,2.3321
2015-03-10,AAL,46.735,1.4208
2015-05-08,AAL,49.04,1.817
2015-05-22,AAL,42.61,2.5754
2015-06-09,AAL,40.325,1.1747
2015-06-19,AAL,41.56,1.3298
2015-07-15,AAL,41.54,1.2475
2015-07-17,AAL,41.4,1.1757
2015-08-05,AAL,42.96,1.0449
2015-10-06,AAL,38.13,1.9049
2015-10-14,AAL,43.8,2.0312
2015-10-22,AAL,45.99,2.4092
2015-11-19,AAL,42.3,1.5634
2015-11-20,AAL,42.2,1.5143
2015-12-15,AAL,42.595,1.4203
2015-12-30,AAL,42.8,0.8122
2016-01-06,AAL,41.23,1.0586
2016-01-14,AAL,40.55,1.287
2016-02-08,AAL,35.55,1.3509
2016-03-22,AAL,42.76,0.7244
2016-03-28,AAL,40.91,0.9067
2016-03-29,AAL,41.35,0.8558
2016-06-02,AAL,31.67,0.3575
2016-06-28,AAL,26.77,2.2727
2016-08-03,AAL,33.48,0.9705
2016-09-26,AAL,34.93,1.606
2016-09-29,AAL,35.82,0.9835
2016-10-27,AAL,39.91,0.9034
2016-11-22,AAL,46.08,2.3182
2016-12-01,AAL,45.75,1.246
2017-01-31,AAL,44.25,1.3716
2017-03-06,AAL,45.31,0.5777
2017-03-07,AAL,44.84,0.7288
2017-03-08,AAL,44.89,0.7496
2017-03-17,AAL,41.72,2.005
2017-03-20,AAL,41.7,1.9926
2017-05-08,AAL,44.94,1.3483
2017-05-18,AAL,44.65,1.5461
2017-06-01,AAL,49.05,1.4195
2017-07-11,AAL,51.61,1.614
2017-07-12,AAL,53.8,1.778
2017-07-14,AAL,54.22,1.9513
2017-07-19,AAL,52.61,1.4814
2017-08-16,AAL,48.41,1.0167
2017-08-22,AAL,45.41,1.9366
2017-08-29,AAL,44.56,1.9498
2017-08-30,AAL,44.32,1.8866
2017-09-14,AAL,46.19,1.0247
2017-09-21,AAL,46.29,1.0812
2017-10-17,AAL,52.07,1.9929
2017-10-30,AAL,47.25,1.8869
2018-01-11,AAL,56.42,1.1151
2018-01-22,AAL,58.1,2.8029
2013-03-07,AAP,76.22,1.4688
2013-03-28,AAP,82.65,1.5953
2013-06-07,AAP,84.32,1.8343
2013-06-13,AAP,82.75,0.8389
2013-06-21,AAP,80.74,0.9788
2013-07-05,AAP,82.58,1.319
2013-07-11,AAP,82.76,1.2284
2013-07-12,AAP,82.67,1.2219
2013-08-13,AAP,84.49,0.7395
2013-08-15,AAP,81.88,0.7901
2013-08-27,AAP,81.53,1.1244
2013-09-16,AAP,79.72,0.8139
2013-09-27,AAP,82.06,0.8185
2013-09-30,AAP,82.68,0.9824
2013-10-04,AAP,83.16,1.2345
2013-11-26,AAP,101.51,1.4202
2013-11-29,AAP,101.01,1.3824
2013-12-10,AAP,109.45,3.2211
2013-12-20,AAP,109.36,1.956
2014-01-07,AAP,113.18,1.4517
2014-01-14,AAP,117.6,2.4289
2014-01-15,AAP,117.47,2.7204
2014-02-07,AAP,125.0,4.5367
2014-03-11,AAP,126.94,0.8248
2014-03-17,AAP,126.3,0.8814
2014-03-19,AAP,124.52,0.9357
2014-04-16,AAP,119.51,4.036
2014-04-21,AAP,121.4,3.6368
2014-04-24,AAP,122.34,2.0502
2014-05-22,AAP,122.5,1.5798
2014-06-06,AAP,128.41,2.2605
2014-06-17,AAP,125.95,1.6566
2014-06-25,AAP,129.85,2.3616
2014-08-08,AAP,125.11,1.4198
2014-08-19,AAP,134.02,4.3998
2014-09-04,AAP,138.27,2.0191
2014-10-02,AAP,132.97,2.133
2014-10-10,AAP,132.81,2.5258
2014-10-16,AAP,132.43,1.9219
2014-10-28,AAP,145.78,4.8176
2014-12-09,AAP,158.25,4.3799
2014-12-12,AAP,160.25,5.4033
2014-12-19,AAP,159.85,3.8329
2015-01-06,AAP,156.36,1.6183
2015-01-09,AAP,160.3,1.5254
2015-01-21,AAP,153.35,4.2323
2015-01-23,AAP,155.78,4.0197
2015-01-29,AAP,160.26,4.1426
2015-03-10,AAP,146.53,3.3097
2015-05-08,AAP,144.76,2.839
2015-05-22,AAP,160.2,5.0315
2015-06-09,AAP,157.42,2.5412
2015-06-19,AAP,160.5,1.8264
2015-07-15,AAP,168.47,3.1538
2015-07-17,AAP,169.7,3.8444
2015-08-05,AAP,175.27,2.8856
2015-10-06,AAP,191.1,8.4879
2015-10-14,AAP,187.07,7.6102
2015-10-22,AAP,191.87,1.7312
2015-11-19,AAP,162.37,17.6267
2015-11-20,AAP,162.82,17.6426
2015-12-15,AAP,156.17,5.8501
2015-12-30,AAP,151.4,3.5751
2016-01-06,AAP,147.2,3.281
2016-01-14,AAP,141.32,3.4676
2016-02-08,AAP,141.45,4.152
2016-03-22,AAP,158.19,3.1988
2016-03-28,AAP,161.76,3.1964
2016-03-29,AAP,163.03,2.4245
2016-06-02,AAP,152.15,4.7393
2016-06-28,AAP,156.98,1.3891
2016-08-03,AAP,168.65,2.2671
2016-09-26,AAP,150.1,4.508
2016-09-29,AAP,146.74,2.0532
2016-10-27,AAP,139.22,2.8016
2016-11-22,AAP,170.29,13.2479
2016-12-01,AAP,170.76,9.2472
2017-01-31,AAP,164.24,4.0302
2017-03-06,AAP,154.25,3.1179
2017-03-07,AAP,151.99,3.1865
2017-03-08,AAP,155.21,2.7628
2017-03-17,AAP,152.4,1.6269
2017-03-20,AAP,152.44,1.5974
2017-05-08,AAP,146.97,2.1462
2017-05-18,AAP,148.51,1.9895
2017-06-01,AAP,137.1,6.8072
2017-07-11,AAP,100.25,8.5951
2017-07-12,AAP,100.94,8.918
2017-07-14,AAP,102.04,8.6342
2017-07-19,AAP,100.87,6.5883
2017-08-16,AAP,91.51,8.0109
2017-08-22,AAP,95.8,8.7395
2017-08-29,AAP,95.12,6.4471
2017-08-30,AAP,96.81,5.8251
2017-09-14,AAP,100.02,2.0812
2017-09-21,AAP,93.68,2.4125
2017-10-17,AAP,88.09,5.2024
2017-10-30,AAP,82.0,2.2055
2018-01-11,AAP,112.95,5.4175
2018-01-22,AAP,118.03,3.551
2013-03-07,AAPL,61.5117,1.7619
2013-03-28,AAPL,63.2371,1.7379
2013-06-07,AAPL,63.1158,0.6069
2013-06-13,AAPL,62.2807,0.8572
2013-06-21,AAPL,59.0714,1.4486
2013-07-05,AAPL,59.6314,1.7858
2013-07-11,AAPL,61.0411,1.5454
2013-07-12,AAPL,60.9299,1.6505
2013-08-13,AAPL,69.9385,1.848
2013-08-15,AAPL,71.1299,2.3624
2013-08-27,AAPL,69.7985,2.4841
2013-09-16,AAPL,64.3028,2.2371
2013-09-27,AAPL,68.9642,1.9365
2013-09-30,AAPL,68.1071,1.7531
2013-10-04,AAPL,69.0042,1.5274
2013-11-26,AAPL,76.1999,0.7417
2013-11-29,AAPL,79.4385,1.6621
2013-12-10,AAPL,80.7928,2.8805
2013-12-20,AAPL,78.4314,1.0435
2014-01-07,AAPL,77.1481,1.3863
2014-01-14,AAPL,78.0556,1.6244
2014-01-15,AAPL,79.6228,1.4752
2014-02-07,AAPL,74.2399,3.2139
2014-03-11,AAPL,76.5842,0.6689
2014-03-17,AAPL,75.2485,0.6925
2014-03-19,AAPL,75.8942,0.4817
2014-04-16,AAPL,74.1442,1.2692
2014-04-21,AAPL,75.8814,1.1934
2014-04-24,AAPL,81.1099,1.7714
2014-05-22,AAPL,86.7528,1.0234
2014-06-06,AAPL,92.2242,2.2635
2014-06-17,AAPL,92.08,1.3002
2014-06-25,AAPL,90.36,1.2515
2014-08-08,AAPL,94.74,1.5388
2014-08-19,AAPL,100.53,1.7721
2014-09-04,AAPL,98.12,1.6445
2014-10-02,AAPL,99.9,1.2138
2014-10-10,AAPL,100.73,1.2274
2014-10-16,AAPL,96.26,1.3387
2014-10-28,AAPL,106.74,3.2856
2014-12-09,AAPL,114.12,1.9537
2014-12-12,AAPL,109.73,2.8906
2014-12-19,AAPL,111.78,2.8058
2015-01-06,AAPL,106.26,2.7494
2015-01-09,AAPL,112.01,2.6025
2015-01-21,AAPL,109.55,2.0042
2015-01-23,AAPL,112.98,2.4298
2015-01-29,AAPL,118.9,3.4052
2015-03-10,AAPL,124.51,2.2268
2015-05-08,AAPL,127.62,2.3014
2015-05-22,AAPL,132.54,2.4722
2015-06-09,AAPL,127.42,1.5145
2015-06-19,AAPL,126.6,1.1172
2015-07-15,AAPL,126.82,2.0094
2015-07-17,AAPL,129.62,2.3881
2015-08-05,AAPL,115.4,5.165
2015-10-06,AAPL,111.31,2.1394
2015-10-14,AAPL,110.21,1.4617
2015-10-22,AAPL,115.5,1.5753
2015-11-19,AAPL,118.78,3.3745
2015-11-20,AAPL,119.3,3.2778
2015-12-15,AAPL,110.49,2.5571
2015-12-30,AAPL,107.32,2.8944
2016-01-06,AAPL,100.7,2.6835
2016-01-14,AAPL,99.52,4.4274
2016-02-08,AAPL,95.01,2.3796
2016-03-22,AAPL,106.72,2.1692
2016-03-28,AAPL,105.19,2.1508
2016-03-29,AAPL,107.68,2.1106
2016-06-02,AAPL,97.72,3.046
2016-06-28,AAPL,93.59,2.1235
2016-08-03,AAPL,105.79,3.201
2016-09-26,AAPL,112.88,4.0697
2016-09-29,AAPL,112.18,2.7311
2016-10-27,AAPL,114.48,0.987
2016-11-22,AAPL,111.8,1.7727
2016-12-01,AAPL,109.49,1.8658
2017-01-31,AAPL,121.35,1.04
2017-03-06,AAPL,139.34,1.6498
2017-03-07,AAPL,139.52,1.637
2017-03-08,AAPL,139.0,1.5766
2017-03-17,AAPL,139.99,0.8912
2017-03-20,AAPL,141.46,0.7852
2017-05-08,AAPL,153.01,3.2064
2017-05-18,AAPL,152.54,3.571
2017-06-01,AAPL,153.18,1.4663
2017-07-11,AAPL,145.53,1.1261
2017-07-12,AAPL,145.74,1.1163
2017-07-14,AAPL,149.04,1.7402
2017-07-19,AAPL,151.02,2.7872
2017-08-16,AAPL,160.95,3.9819
2017-08-22,AAPL,159.78,2.0656
2017-08-29,AAPL,162.91,2.0727
2017-08-30,AAPL,163.35,1.9776
2017-09-14,AAPL,158.28,1.8345
2017-09-21,AAPL,153.39,2.698
2017-10-17,AAPL,160.47,2.1689
2017-10-30,AAPL,166.72,3.1905
2018-01-11,AAPL,175.28,2.0236
2018-01-22,AAPL,177.0,2.3665
2013-03-07,ABBV,37.49,0.6328
2013-03-28,ABBV,40.78,1.1377
2013-06-07,ABBV,44.0,1.4416
2013-06-13,ABBV,43.15,0.8542
2013-06-21,ABBV,42.62,0.7261
2013-07-05,ABBV,42.72,0.7646
2013-07-11,ABBV,43.78,0.8208
2013-07-12,ABBV,45.05,1.0239
2013-08-13,ABBV,44.93,0.3252
2013-08-15,ABBV,43.21,0.5407
2013-08-27,ABBV,42.63,0.9665
2013-09-16,ABBV,45.82,1.1258
2013-09-27,ABBV,44.33,1.3178
2013-09-30,ABBV,44.73,1.3214
2013-10-04,ABBV,46.8,1.1868
2013-11-26,ABBV,48.6,0.4999
2013-11-29,ABBV,48.45,0.4004
2013-12-10,ABBV,52.14,1.3296
2013-12-20,ABBV,52.59,1.442
2014-01-07,ABBV,50.49,1.0389
2014-01-14,ABBV,50.6,1.1257
2014-01-15,ABBV,50.11,1.1622
2014-02-07,ABBV,48.89,0.8651
2014-03-11,ABBV,51.75,0.5613
2014-03-17,ABBV,51.98,0.5387
2014-03-19,ABBV,53.11,0.7754
2014-04-16,ABBV,48.12,2.3998
2014-04-21,ABBV,49.43,2.3745
2014-04-24,ABBV,49.32,1.6236
2014-05-22,ABBV,53.63,0.8679
2014-06-06,ABBV,55.1,0.5539
2014-06-17,ABBV,54.3,0.4525
2014-06-25,ABBV,55.0,0.5118
2014-08-08,ABBV,52.82,0.7481
2014-08-19,ABBV,55.29,0.9121
2014-09-04,ABBV,55.54,0.5519
2014-10-02,ABBV,56.67,0.8804
2014-10-10,ABBV,54.97,1.1435
2014-10-16,ABBV,52.9,1.9317
2014-10-28,ABBV,60.93,2.8544
2014-12-09,ABBV,69.14,1.4381
2014-12-12,ABBV,65.27,1.2242
2014-12-19,ABBV,67.71,1.609
2015-01-06,ABBV,64.33,1.1859
2015-01-09,ABBV,65.78,1.1472
2015-01-21,ABBV,62.7,1.5042
2015-01-23,ABBV,62.43,1.6206
2015-01-29,ABBV,63.12,1.1546
2015-03-10,ABBV,55.84,2.152
2015-05-08,ABBV,65.24,0.8363
2015-05-22,ABBV,65.48,0.6904
2015-06-09,ABBV,67.67,0.7738
2015-06-19,ABBV,69.48,0.8283
2015-07-15,ABBV,69.75,1.0534
2015-07-17,ABBV,69.99,1.0156
2015-08-05,ABBV,70.3,0.7673
2015-10-06,ABBV,55.08,2.5328
2015-10-14,ABBV,53.94,1.2563
2015-10-22,ABBV,48.27,2.1367
2015-11-19,ABBV,60.55,1.5217
2015-11-20,ABBV,61.11,1.4577
2015-12-15,ABBV,56.39,1.7782
2015-12-30,ABBV,59.8,1.7005
2016-01-06,ABBV,57.38,1.2392
2016-01-14,ABBV,54.56,2.4855
2016-02-08,ABBV,52.89,2.0545
2016-03-22,ABBV,57.5,0.7348
2016-03-28,ABBV,56.11,0.7292
2016-03-29,ABBV,57.05,0.688
2016-06-02,ABBV,65.09,1.6614
2016-06-28,ABBV,59.99,0.6477
2016-08-03,ABBV,66.57,1.3484
2016-09-26,ABBV,64.07,0.7233
2016-09-29,ABBV,62.82,0.7321
2016-10-27,ABBV,61.46,0.8037
2016-11-22,ABBV,58.93,2.5825
2016-12-01,ABBV,59.16,1.3721
2017-01-31,ABBV,61.11,0.5414
2017-03-06,ABBV,63.55,0.8103
2017-03-07,ABBV,63.69,0.8135
2017-03-08,ABBV,64.14,0.9155
2017-03-17,ABBV,65.69,1.4446
2017-03-20,ABBV,65.8,1.265
2017-05-08,ABBV,66.21,1.2703
2017-05-18,ABBV,65.63,0.5957
2017-06-01,ABBV,66.71,0.4659
2017-07-11,ABBV,71.84,0.5071
2017-07-12,ABBV,71.88,0.4431
2017-07-14,ABBV,73.11,0.4329
2017-07-19,ABBV,72.77,0.4176
2017-08-16,ABBV,70.42,0.5309
2017-08-22,ABBV,71.75,0.6331
2017-08-29,ABBV,73.89,1.2546
2017-08-30,ABBV,73.92,1.4062
2017-09-14,ABBV,89.22,6.4823
2017-09-21,ABBV,87.41,4.9269
2017-10-17,ABBV,92.17,1.0416
2017-10-30,ABBV,90.96,2.2265
2018-01-11,ABBV,99.27,1.2025
2018-01-22,ABBV,106.49,2.4954
2013-03-07,ABC,48.08,0.7814
2013-03-28,ABC,51.45,0.9716
2013-06-07,ABC,52.94,0.8339
2013-06-13,ABC,54.56,0.8237
2013-06-21,ABC,54.34,1.0786
2013-07-05,ABC,55.56,0.7751
2013-07-11,ABC,58.1,1.1863
2013-07-12,ABC,58.39,1.3945
2013-08-13,ABC,58.14,0.5244
2013-08-15,ABC,57.27,0.5981
2013-08-27,ABC,56.87,0.9489
2013-09-16,ABC,60.95,1.4829
2013-09-27,ABC,61.28,0.7166
2013-09-30,ABC,61.1,0.534
2013-10-04,ABC,62.47,0.5338
2013-11-26,ABC,70.61,1.053
2013-11-29,ABC,70.53,0.8563
2013-12-10,ABC,69.77,0.5524
2013-12-20,ABC,69.82,0.7755
2014-01-07,ABC,70.45,0.5293
2014-01-14,ABC,70.54,0.5203
2014-01-15,ABC,70.55,0.5129
2014-02-07,ABC,66.54,1.8718
2014-03-11,ABC,68.34,0.4506
2014-03-17,ABC,68.08,0.5501
2014-03-19,ABC,66.87,0.6664
2014-04-16,ABC,64.95,0.6496
2014-04-21,ABC,64.8,0.6283
2014-04-24,ABC,64.89,0.4228
2014-05-22,ABC,71.35,2.3306
2014-06-06,ABC,72.5,1.3441
2014-06-17,ABC,71.74,0.7376
2014-06-25,ABC,72.74,0.3968
2014-08-08,ABC,75.43,1.3977
2014-08-19,ABC,76.93,0.8182
2014-09-04,ABC,77.35,0.3466
2014-10-02,ABC,76.87,0.408
2014-10-10,ABC,76.9,0.4866
2014-10-16,ABC,75.02,0.8229
2014-10-28,ABC,79.65,1.3897
2014-12-09,ABC,92.09,1.3122
2014-12-12,ABC,90.98,0.8959
2014-12-19,ABC,91.68,0.8912
2015-01-06,ABC,90.18,0.8153
2015-01-09,ABC,93.0,0.911
2015-01-21,ABC,92.78,1.0715
2015-01-23,ABC,94.73,1.3642
2015-01-29,ABC,96.34,1.942
2015-03-10,ABC,102.93,0.6844
2015-05-08,ABC,115.3,0.8049
2015-05-22,ABC,113.8,0.5735
2015-06-09,ABC,109.12,1.5111
2015-06-19,ABC,111.47,1.1202
2015-07-15,ABC,110.53,1.4068
2015-07-17,ABC,113.2,2.0534
2015-08-05,ABC,107.25,3.6193
2015-10-06,ABC,93.03,4.9608
2015-10-14,ABC,93.03,1.8282
2015-10-22,ABC,92.8,0.8448
2015-11-19,ABC,99.19,1.0202
2015-11-20,ABC,99.1,1.0566
2015-12-15,ABC,101.69,1.3792
2015-12-30,ABC,105.02,1.1773
2016-01-06,ABC,101.78,1.147
2016-01-14,ABC,93.72,4.5977
2016-02-08,ABC,83.62,2.6695
2016-03-22,ABC,87.16,0.9556
2016-03-28,ABC,86.48,0.955
2016-03-29,ABC,86.42,0.9521
2016-06-02,ABC,77.08,0.9074
2016-06-28,ABC,75.32,0.8887
2016-08-03,ABC,89.89,1.5156
2016-09-26,ABC,82.72,1.7773
2016-09-29,ABC,81.25,1.3597
2016-10-27,ABC,79.5,0.5154
2016-11-22,ABC,78.41,4.0423
2016-12-01,ABC,77.8,0.9708
2017-01-31,ABC,87.28,1.517
2017-03-06,ABC,89.99,0.7057
2017-03-07,ABC,88.48,1.0383
2017-03-08,ABC,89.08,1.18
2017-03-17,ABC,87.53,1.6387
2017-03-20,ABC,86.91,1.7008
2017-05-08,ABC,86.59,1.9603
2017-05-18,ABC,86.69,2.4625
2017-06-01,ABC,93.14,1.8446
2017-07-11,ABC,92.18,1.4686
2017-07-12,ABC,93.21,1.5042
2017-07-14,ABC,92.96,1.4622
2017-07-19,ABC,91.17,1.3872
2017-08-16,ABC,80.03,5.8703
2017-08-22,ABC,79.23,0.9402
2017-08-29,ABC,78.56,0.8079
2017-08-30,ABC,78.33,0.8298
2017-09-14,ABC,80.69,2.245
2017-09-21,ABC,80.38,1.7797
2017-10-17,ABC,79.95,1.7985
2017-10-30,ABC,76.93,2.0584
2018-01-11,ABC,98.14,2.1287
2018-01-22,ABC,102.66,2.7866
2013-03-07,ABT,34.43,0.3845
2013-03-28,ABT,35.32,0.6823
2013-06-07,ABT,37.51,0.6067
2013-06-13,ABT,36.7,0.6418
2013-06-21,ABT,35.58,0.6804
2013-07-05,ABT,34.92,0.8743
2013-07-11,ABT,35.37,0.3757
2013-07-12,ABT,35.32,0.3537
2013-08-13,ABT,35.94,0.4069
2013-08-15,ABT,35.03,0.5437
2013-08-27,ABT,34.01,0.6271
2013-09-16,ABT,35.01,0.6384
2013-09-27,ABT,33.14,0.7346
2013-09-30,ABT,33.19,0.819
2013-10-04,ABT,33.56,0.889
2013-11-26,ABT,38.07,0.3016
2013-11-29,ABT,38.19,0.2946
2013-12-10,ABT,37.11,0.4859
2013-12-20,ABT,37.84,0.6166
2014-01-07,ABT,38.85,0.5779
2014-01-14,ABT,39.57,0.5016
2014-01-15,ABT,39.53,0.5035
2014-02-07,ABT,37.18,0.8964
2014-03-11,ABT,39.71,0.3897
2014-03-17,ABT,39.51,0.293
2014-03-19,ABT,39.45,0.2876
2014-04-16,ABT,38.38,0.5336
2014-04-21,ABT,38.71,0.592
2014-04-24,ABT,38.43,0.5882
2014-05-22,ABT,39.65,0.4314
2014-06-06,ABT,40.05,0.1979
2014-06-17,ABT,39.86,0.229
2014-06-25,ABT,40.7,0.4163
2014-08-08,ABT,41.69,0.5657
2014-08-19,ABT,42.54,0.3259
2014-09-04,ABT,42.9,0.2682
2014-10-02,ABT,41.21,0.8545
2014-10-10,ABT,41.54,0.4517
2014-10-16,ABT,39.99,0.6954
2014-10-28,ABT,42.5,0.8591
2014-12-09,ABT,45.44,0.7767
2014-12-12,ABT,43.69,0.6621
2014-12-19,ABT,46.05,0.9162
2015-01-06,ABT,44.4,0.8171
2015-01-09,ABT,45.2,0.5575
2015-01-21,ABT,44.06,0.5329
2015-01-23,ABT,43.86,0.5671
2015-01-29,ABT,45.26,0.6227
2015-03-10,ABT,46.17,0.4321
2015-05-08,ABT,47.57,0.7009
2015-05-22,ABT,49.03,1.0693
2015-06-09,ABT,48.18,0.3379
2015-06-19,ABT,49.89,0.5553
2015-07-15,ABT,49.31,0.402
2015-07-17,ABT,49.9,0.3949
2015-08-05,ABT,50.48,0.4469
2015-10-06,ABT,39.89,1.5416
2015-10-14,ABT,40.72,0.8048
2015-10-22,ABT,43.5,0.8837
2015-11-19,ABT,45.73,0.5645
2015-11-20,ABT,46.01,0.6061
2015-12-15,ABT,45.59,0.4506
2015-12-30,ABT,45.27,0.6626
2016-01-06,ABT,42.56,1.1115
2016-01-14,ABT,41.1,1.9881
2016-02-08,ABT,37.46,1.2311
2016-03-22,ABT,41.03,0.7594
2016-03-28,ABT,40.88,0.6729
2016-03-29,ABT,41.47,0.6657
2016-06-02,ABT,39.53,0.8722
2016-06-28,ABT,37.56,0.7134
2016-08-03,ABT,44.95,1.1795
2016-09-26,ABT,41.68,0.497
2016-09-29,ABT,41.44,0.5349
2016-10-27,ABT,40.29,0.8715
2016-11-22,ABT,38.1,0.7156
2016-12-01,ABT,37.6,0.8539
2017-01-31,ABT,41.77,0.4045
2017-03-06,ABT,45.13,0.6386
2017-03-07,ABT,45.0,0.5098
2017-03-08,ABT,45.36,0.4062
2017-03-17,ABT,45.19,0.2925
2017-03-20,ABT,44.98,0.2996
2017-05-08,ABT,44.68,0.4279
2017-05-18,ABT,42.98,0.5828
2017-06-01,ABT,46.1,0.9464
2017-07-11,ABT,48.15,0.3695
2017-07-12,ABT,48.43,0.373
2017-07-14,ABT,48.91,0.3296
2017-07-19,ABT,49.43,0.4034
2017-08-16,ABT,49.81,0.4385
2017-08-22,ABT,49.71,0.4561
2017-08-29,ABT,50.15,0.6241
2017-08-30,ABT,50.11,0.5565
2017-09-14,ABT,51.69,0.9182
2017-09-21,ABT,51.43,0.4316
2017-10-17,ABT,55.06,0.6153
2017-10-30,ABT,54.29,0.6481
2018-01-11,ABT,58.95,0.9073
2018-01-22,ABT,59.57,0.2601
2013-03-07,ACN,77.57,1.2869
2013-03-28,ACN,75.97,1.6824
2013-06-07,ACN,80.9,1.1789
2013-06-13,ACN,81.08,1.2392
2013-06-21,ACN,79.4,1.1505
2013-07-05,ACN,73.64,4.1701
2013-07-11,ACN,75.2,3.2326
2013-07-12,ACN,75.52,3.044
2013-08-13,ACN,72.88,0.717
2013-08-15,ACN,71.53,1.0082
2013-08-27,ACN,72.24,0.9211
2013-09-16,ACN,76.34,1.1924
2013-09-27,ACN,74.09,1.2463
2013-09-30,ACN,73.64,1.3505
2013-10-04,ACN,73.26,1.7017
2013-11-26,ACN,77.37,1.1522
2013-11-29,ACN,77.47,0.8528
2013-12-10,ACN,75.41,1.0875
2013-12-20,ACN,80.55,1.9954
2014-01-07,ACN,81.52,2.529
2014-01-14,ACN,81.95,0.7492
2014-01-15,ACN,84.22,0.9573
2014-02-07,ACN,80.58,2.4801
2014-03-11,ACN,83.55,0.4265
2014-03-17,ACN,83.39,0.8072
2014-03-19,ACN,82.63,0.8371
2014-04-16,ACN,79.11,0.938
2014-04-21,ACN,79.71,0.9387
2014-04-24,ACN,78.36,0.8511
2014-05-22,ACN,79.45,0.4759
2014-06-06,ACN,83.53,1.7158
2014-06-17,ACN,82.51,1.073
2014-06-25,ACN,83.06,0.5193
2014-08-08,ACN,78.87,1.0982
2014-08-19,ACN,80.32,0.7277
2014-09-04,ACN,81.76,0.7676
2014-10-02,ACN,79.43,0.6213
2014-10-10,ACN,76.84,1.1067
2014-10-16,ACN,76.15,1.9252
2014-10-28,ACN,79.47,1.1668
2014-12-09,ACN,85.18,1.0102
2014-12-12,ACN,81.9,1.2839
2014-12-19,ACN,90.51,2.5462
2015-01-06,ACN,86.71,2.5873
2015-01-09,ACN,89.78,1.481
2015-01-21,ACN,88.34,0.9258
2015-01-23,ACN,89.22,0.9438
2015-01-29,ACN,85.64,1.6816
2015-03-10,ACN,88.06,0.8611
2015-05-08,ACN,95.89,0.8234
2015-05-22,ACN,96.39,1.3772
2015-06-09,ACN,94.94,0.7333
2015-06-19,ACN,97.02,0.8042
2015-07-15,ACN,99.95,1.3346
2015-07-17,ACN,100.48,1.6135
2015-08-05,ACN,104.5,1.2932
2015-10-06,ACN,101.5,1.6234
2015-10-14,ACN,102.43,3.2339
2015-10-22,ACN,106.46,1.445
2015-11-19,ACN,107.28,1.3528
2015-11-20,ACN,107.97,1.3899
2015-12-15,ACN,106.72,1.1233
2015-12-30,ACN,105.86,1.9393
2016-01-06,ACN,102.16,1.9252
2016-01-14,ACN,101.88,2.4846
2016-02-08,ACN,95.07,2.9663
2016-03-22,ACN,107.83,2.3734
2016-03-28,ACN,114.17,3.4349
2016-03-29,ACN,115.26,3.7096
2016-06-02,ACN,119.24,1.4119
2016-06-28,ACN,110.56,3.5015
2016-08-03,ACN,113.61,0.9843
2016-09-26,ACN,113.73,1.6733
2016-09-29,ACN,121.64,3.32
2016-10-27,ACN,115.46,1.0451
2016-11-22,ACN,119.48,1.3802
2016-12-01,ACN,117.66,1.4902
2017-01-31,ACN,113.87,0.9567
2017-03-06,ACN,123.24,1.4192
2017-03-07,ACN,124.14,1.3233
2017-03-08,ACN,124.46,1.1553
2017-03-17,ACN,125.22,0.6866
2017-03-20,ACN,124.39,0.5469
2017-05-08,ACN,121.11,1.2992
2017-05-18,ACN,120.4,0.7648
2017-06-01,ACN,125.29,1.4689
2017-07-11,ACN,123.85,1.2625
2017-07-12,ACN,125.47,0.9442
2017-07-14,ACN,126.7,1.2669
2017-07-19,ACN,127.78,1.6139
2017-08-16,ACN,130.03,0.7307
2017-08-22,ACN,129.31,0.937
2017-08-29,ACN,129.66,0.8498
2017-08-30,ACN,129.79,0.8606
